DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MÊS,ANO
2012-08-26,2012-09-01,SUL,SANTA CATARINA,GNV,37,R$/m3,2.023,0.069,1.899,2.279,0.459,0.034,1.564,0.151,1.3006,1.6123,0.097,8,2012
2012-09-02,2012-09-08,CENTRO OESTE,MATO GROSSO,GNV,5,R$/m3,1.89,0.0,1.89,1.89,0.41,0.0,1.48,0.0,1.48,1.48,0.0,9,2012
2012-09-02,2012-09-08,CENTRO OESTE,MATO GROSSO DO SUL,GNV,2,R$/m3,1.964,0.0069999999999999,1.959,1.969,0.512,0.004,1.452,0.045,1.4199,1.4839,0.031,9,2012
2012-09-02,2012-09-08,NORDESTE,ALAGOAS,GNV,12,R$/m3,1.889,0.004,1.878,1.89,0.516,0.002,1.373,0.09,1.206,1.4737,0.066,9,2012
2012-09-02,2012-09-08,NORDESTE,BAHIA,GNV,23,R$/m3,1.644,0.0969999999999999,1.55,1.99,0.367,0.059,1.277,0.132,1.1916,1.7084,0.103,9,2012
2012-09-02,2012-09-08,NORDESTE,CEARA,GNV,15,R$/m3,1.88,0.0279999999999999,1.799,1.899,0.434,0.015,1.446,0.083,1.3635,1.5251,0.057,9,2012
2012-09-02,2012-09-08,NORDESTE,PARAIBA,GNV,11,R$/m3,1.755,0.023,1.699,1.799,0.415,0.013,1.34,0.084,1.29,1.4781,0.063,9,2012
2012-09-02,2012-09-08,NORDESTE,PERNAMBUCO,GNV,27,R$/m3,1.799,0.0559999999999999,1.79,2.059,0.433,0.031,1.366,0.109,1.1974,1.4523,0.08,9,2012
2012-09-02,2012-09-08,NORDESTE,RIO GRANDE DO NORTE,GNV,24,R$/m3,1.903,0.048,1.86,1.99,0.577,0.025,1.326,0.1,1.2657,1.4777,0.075,9,2012
2012-09-02,2012-09-08,NORDESTE,SERGIPE,GNV,11,R$/m3,1.881,0.156,1.835,2.369,0.499,0.083,1.382,0.166,1.1253,1.5267,0.12,9,2012
2012-09-02,2012-09-08,NORTE,AMAZONAS,GNV,1,R$/m3,1.85,0.0,1.85,1.85,0.26,0.0,1.59,0.0,1.59,1.59,0.0,9,2012
2012-09-02,2012-09-08,SUDESTE,MINAS GERAIS,GNV,7,R$/m3,1.854,0.14,1.599,1.985,0.369,0.076,1.485,0.036,1.4367,1.503,0.024,9,2012
2012-09-02,2012-09-08,SUDESTE,RIO DE JANEIRO,GNV,178,R$/m3,1.65,0.133,1.399,2.079,0.291,0.081,1.359,0.129,1.0453,1.4773,0.095,9,2012
2012-09-02,2012-09-08,SUDESTE,SAO PAULO,GNV,96,R$/m3,1.518,0.168999999999999,1.359,2.399,0.374,0.111,1.144,0.135,0.8779,1.354,0.118,9,2012
2012-09-02,2012-09-08,SUL,RIO GRANDE DO SUL,GNV,33,R$/m3,1.99,0.06,1.888,2.249,0.551,0.03,1.439,0.177,1.3789,1.7729,0.123,9,2012
2012-09-02,2012-09-08,SUL,SANTA CATARINA,GNV,40,R$/m3,2.023,0.054,1.959,2.279,0.415,0.027,1.608,0.012,1.5987,1.6241,0.007,9,2012
2012-09-09,2012-09-15,CENTRO OESTE,GOIAS,GNV,1,R$/m3,2.19,0.0,2.19,2.19,0.312,0.0,1.878,0.0,1.8784,1.8784,0.0,9,2012
2012-09-09,2012-09-15,CENTRO OESTE,MATO GROSSO DO SUL,GNV,6,R$/m3,1.949,0.024,1.899,1.959,0.529,0.012,1.42,0.0,1.4199,1.4199,0.0,9,2012
2012-09-09,2012-09-15,NORDESTE,ALAGOAS,GNV,12,R$/m3,1.89,0.005,1.878,1.898,0.486,0.003,1.404,0.086,1.206,1.4737,0.061,9,2012
2012-09-09,2012-09-15,NORDESTE,BAHIA,GNV,26,R$/m3,1.618,0.108,1.45,1.99,0.35,0.067,1.268,0.079,1.1669,1.4136,0.062,9,2012
2012-09-09,2012-09-15,NORDESTE,CEARA,GNV,12,R$/m3,1.89,0.003,1.89,1.9,0.422,0.002,1.468,0.091,1.3678,1.5252,0.062,9,2012
2012-09-09,2012-09-15,NORDESTE,PARAIBA,GNV,14,R$/m3,1.761,0.03,1.699,1.81,0.404,0.017,1.357,0.096,1.29,1.4781,0.071,9,2012
2012-09-09,2012-09-15,NORDESTE,PERNAMBUCO,GNV,26,R$/m3,1.799,0.057,1.799,2.059,0.431,0.032,1.368,0.111,1.1974,1.4247,0.081,9,2012
2012-09-09,2012-09-15,NORDESTE,RIO GRANDE DO NORTE,GNV,22,R$/m3,1.901,0.04,1.86,1.99,0.465,0.021,1.436,0.12,1.2657,1.657,0.084,9,2012
2012-09-09,2012-09-15,NORDESTE,SERGIPE,GNV,13,R$/m3,1.882,0.144,1.835,2.369,0.439,0.077,1.443,0.119,1.2487,1.5267,0.082,9,2012
2012-09-09,2012-09-15,NORTE,AMAZONAS,GNV,1,R$/m3,1.85,0.0,1.85,1.85,0.26,0.0,1.59,0.0,1.59,1.59,0.0,9,2012
2012-09-09,2012-09-15,SUDESTE,ESPIRITO SANTO,GNV,5,R$/m3,1.845,0.009,1.84,1.86,0.673,0.005,1.172,0.0,1.1724,1.1724,0.0,9,2012
2012-09-09,2012-09-15,SUDESTE,MINAS GERAIS,GNV,16,R$/m3,1.719,0.163999999999999,1.599,1.999,0.325,0.095,1.394,0.052,1.3782,1.503,0.037,9,2012
2012-09-09,2012-09-15,SUDESTE,RIO DE JANEIRO,GNV,188,R$/m3,1.653,0.133,1.359,2.09,0.341,0.08,1.312,0.12,1.0414,1.4614,0.091,9,2012
2012-09-09,2012-09-15,SUDESTE,SAO PAULO,GNV,94,R$/m3,1.522,0.155,1.349,2.199,0.302,0.102,1.22,0.2,0.8779,1.749,0.164,9,2012
2012-09-09,2012-09-15,SUL,RIO GRANDE DO SUL,GNV,37,R$/m3,1.986,0.062,1.919,2.339,0.651,0.031,1.335,0.145,1.2331,1.4378,0.109,9,2012
2012-09-09,2012-09-15,SUL,SANTA CATARINA,GNV,41,R$/m3,2.026,0.074,1.89,2.279,0.422,0.037,1.604,0.008,1.5987,1.6123,0.005,9,2012
2012-09-16,2012-09-22,CENTRO OESTE,MATO GROSSO DO SUL,GNV,2,R$/m3,1.862,0.138,1.764,1.959,0.13,0.074,1.732,0.0,1.7316,1.7316,0.0,9,2012
2012-09-16,2012-09-22,NORDESTE,ALAGOAS,GNV,11,R$/m3,1.887,0.013,1.85,1.899,0.473,0.0069999999999999,1.414,0.043,1.334,1.4543,0.03,9,2012
2012-09-16,2012-09-22,NORDESTE,BAHIA,GNV,30,R$/m3,1.692,0.0819999999999999,1.59,1.99,0.413,0.048,1.279,0.084,1.0841,1.381,0.066,9,2012
2012-09-16,2012-09-22,NORDESTE,CEARA,GNV,17,R$/m3,1.889,0.0279999999999999,1.799,1.94,0.441,0.015,1.448,0.103,1.3635,1.6141,0.071,9,2012
2012-09-16,2012-09-22,NORDESTE,PARAIBA,GNV,14,R$/m3,1.757,0.035,1.67,1.81,0.393,0.02,1.364,0.096,1.29,1.4781,0.07,9,2012
2012-09-16,2012-09-22,NORDESTE,PERNAMBUCO,GNV,28,R$/m3,1.799,0.055,1.799,2.059,0.595,0.031,1.204,0.077,1.1974,1.3697,0.064,9,2012
2012-09-16,2012-09-22,NORDESTE,RIO GRANDE DO NORTE,GNV,17,R$/m3,1.9,0.046,1.86,1.99,0.541,0.024,1.359,0.116,1.2657,1.4776,0.085,9,2012
2012-09-16,2012-09-22,NORDESTE,SERGIPE,GNV,14,R$/m3,1.875,0.141,1.79,2.369,0.444,0.075,1.431,0.148,1.1253,1.543,0.103,9,2012
2012-09-16,2012-09-22,SUDESTE,ESPIRITO SANTO,GNV,6,R$/m3,1.811,0.024,1.79,1.86,0.508,0.013,1.303,0.131,1.0855,1.3927,0.101,9,2012
2012-09-16,2012-09-22,SUDESTE,MINAS GERAIS,GNV,17,R$/m3,1.67,0.142,1.495,1.985,0.238,0.085,1.432,0.038,1.4167,1.503,0.027,9,2012
2012-09-16,2012-09-22,SUDESTE,RIO DE JANEIRO,GNV,184,R$/m3,1.662,0.129,1.399,2.09,0.373,0.078,1.289,0.117,1.0675,1.4773,0.091,9,2012
2012-09-16,2012-09-22,SUDESTE,SAO PAULO,GNV,96,R$/m3,1.525,0.184,1.369,2.399,0.319,0.121,1.206,0.169,0.7861,1.4996,0.14,9,2012
2012-09-16,2012-09-22,SUL,RIO GRANDE DO SUL,GNV,33,R$/m3,1.982,0.0279999999999999,1.919,2.099,0.544,0.0139999999999999,1.438,0.0,1.4378,1.4378,0.0,9,2012
2012-09-16,2012-09-22,SUL,SANTA CATARINA,GNV,41,R$/m3,2.013,0.069,1.89,2.279,0.399,0.034,1.614,0.013,1.5987,1.6241,0.008,9,2012
2012-09-23,2012-09-29,CENTRO OESTE,MATO GROSSO DO SUL,GNV,1,R$/m3,1.959,0.0,1.959,1.959,0.344,0.0,1.615,0.0,1.615,1.615,0.0,9,2012
2012-09-23,2012-09-29,NORDESTE,ALAGOAS,GNV,12,R$/m3,1.89,0.005,1.878,1.899,0.523,0.003,1.367,0.091,1.206,1.4467,0.067,9,2012
2012-09-23,2012-09-29,NORDESTE,BAHIA,GNV,22,R$/m3,1.622,0.100999999999999,1.49,1.99,0.371,0.062,1.251,0.17,1.0853,1.7085,0.136,9,2012
2012-09-23,2012-09-29,NORDESTE,CEARA,GNV,23,R$/m3,1.889,0.02,1.799,1.9,0.464,0.011,1.425,0.072,1.3635,1.5251,0.051,9,2012
2012-09-23,2012-09-29,NORDESTE,PARAIBA,GNV,14,R$/m3,1.753,0.04,1.67,1.81,0.365,0.023,1.388,0.102,1.29,1.4781,0.073,9,2012
2012-09-23,2012-09-29,NORDESTE,PERNAMBUCO,GNV,31,R$/m3,1.806,0.034,1.79,1.939,0.413,0.019,1.393,0.098,1.1974,1.4761,0.07,9,2012
2012-09-23,2012-09-29,NORDESTE,RIO GRANDE DO NORTE,GNV,20,R$/m3,1.905,0.042,1.86,1.99,0.504,0.022,1.401,0.101,1.2657,1.4777,0.072,9,2012
2012-09-23,2012-09-29,NORDESTE,SERGIPE,GNV,13,R$/m3,1.879,0.146,1.79,2.369,0.408,0.078,1.471,0.1,1.2487,1.543,0.068,9,2012
2012-09-23,2012-09-29,NORTE,AMAZONAS,GNV,1,R$/m3,1.85,0.0,1.85,1.85,0.26,0.0,1.59,0.0,1.59,1.59,0.0,9,2012
2012-09-23,2012-09-29,SUDESTE,MINAS GERAIS,GNV,17,R$/m3,1.681,0.181,1.497,1.999,0.256,0.108,1.425,0.046,1.4157,1.503,0.032,9,2012
2012-09-23,2012-09-29,SUDESTE,RIO DE JANEIRO,GNV,183,R$/m3,1.664,0.139,1.359,2.09,0.358,0.084,1.306,0.125,1.0675,1.4977,0.096,9,2012
2012-09-23,2012-09-29,SUDESTE,SAO PAULO,GNV,79,R$/m3,1.518,0.175,1.389,2.399,0.264,0.115,1.254,0.194,0.8301,1.749,0.155,9,2012
2012-09-23,2012-09-29,SUL,RIO GRANDE DO SUL,GNV,31,R$/m3,1.982,0.04,1.919,2.14,0.749,0.02,1.233,0.0,1.2331,1.2331,0.0,9,2012
2012-09-23,2012-09-29,SUL,SANTA CATARINA,GNV,39,R$/m3,2.0,0.066,1.899,2.279,0.384,0.033,1.616,0.013,1.5987,1.624,0.008,9,2012
2012-09-30,2012-10-06,CENTRO OESTE,MATO GROSSO,GNV,3,R$/m3,1.89,0.0,1.89,1.89,0.49,0.0,1.4,0.0,1.4,1.4,0.0,9,2012
2012-09-30,2012-10-06,CENTRO OESTE,MATO GROSSO DO SUL,GNV,6,R$/m3,1.951,0.026,1.899,1.969,0.309,0.013,1.642,0.242,1.4199,1.8663,0.147,9,2012
2012-09-30,2012-10-06,NORDESTE,ALAGOAS,GNV,11,R$/m3,1.885,0.012,1.85,1.896,0.444,0.006,1.441,0.03,1.384,1.4737,0.021,9,2012
2012-09-30,2012-10-06,NORDESTE,BAHIA,GNV,32,R$/m3,1.659,0.0969999999999999,1.49,1.99,0.394,0.0579999999999999,1.265,0.145,1.0949,1.7085,0.115,9,2012
2012-09-30,2012-10-06,NORDESTE,CEARA,GNV,17,R$/m3,1.884,0.016,1.85,1.9,0.445,0.008,1.439,0.083,1.3635,1.5251,0.058,9,2012
2012-09-30,2012-10-06,NORDESTE,PARAIBA,GNV,11,R$/m3,1.75,0.04,1.67,1.81,0.396,0.023,1.354,0.092,1.29,1.4745,0.068,9,2012
2012-09-30,2012-10-06,NORDESTE,PERNAMBUCO,GNV,32,R$/m3,1.807,0.033,1.79,1.939,0.42,0.018,1.387,0.12,1.1974,1.5558,0.087,9,2012
2012-09-30,2012-10-06,NORDESTE,RIO GRANDE DO NORTE,GNV,21,R$/m3,1.908,0.046,1.86,1.999,0.573,0.024,1.335,0.086,1.2657,1.4776,0.064,9,2012
2012-09-30,2012-10-06,NORDESTE,SERGIPE,GNV,12,R$/m3,1.877,0.15,1.835,2.369,0.415,0.08,1.462,0.115,1.2487,1.506,0.079,9,2012
2012-09-30,2012-10-06,NORTE,AMAZONAS,GNV,1,R$/m3,1.85,0.0,1.85,1.85,0.26,0.0,1.59,0.0,1.59,1.59,0.0,9,2012
2012-09-30,2012-10-06,SUDESTE,ESPIRITO SANTO,GNV,6,R$/m3,1.883,0.204,1.79,2.33,0.493,0.108,1.39,0.215,1.0855,1.39,0.155,9,2012
2012-09-30,2012-10-06,SUDESTE,MINAS GERAIS,GNV,18,R$/m3,1.682,0.159,1.479,1.985,0.47,0.095,1.212,0.183,1.0626,1.503,0.151,9,2012
2012-09-30,2012-10-06,SUDESTE,RIO DE JANEIRO,GNV,177,R$/m3,1.659,0.141,1.399,2.109,0.312,0.085,1.347,0.104,1.0961,1.4773,0.077,9,2012
2012-09-30,2012-10-06,SUDESTE,SAO PAULO,GNV,100,R$/m3,1.512,0.172,1.349,2.399,0.406,0.114,1.106,0.173,0.8301,1.354,0.156,9,2012
2012-09-30,2012-10-06,SUL,RIO GRANDE DO SUL,GNV,36,R$/m3,1.982,0.072,1.888,2.339,0.533,0.036,1.449,0.013,1.4378,1.4608,0.009,9,2012
2012-09-30,2012-10-06,SUL,SANTA CATARINA,GNV,44,R$/m3,2.004,0.06,1.94,2.279,0.393,0.03,1.611,0.012,1.5987,1.6241,0.007,9,2012
2012-10-07,2012-10-13,CENTRO OESTE,MATO GROSSO DO SUL,GNV,3,R$/m3,1.966,0.006,1.959,1.969,0.546,0.003,1.42,0.0,1.4199,1.4199,0.0,10,2012
2012-10-07,2012-10-13,NORDESTE,ALAGOAS,GNV,10,R$/m3,1.933,0.04,1.89,1.979,0.513,0.021,1.42,0.034,1.384,1.454,0.024,10,2012
2012-10-07,2012-10-13,NORDESTE,BAHIA,GNV,26,R$/m3,1.674,0.109,1.45,1.99,0.376,0.065,1.298,0.145,1.1667,1.7084,0.112,10,2012
2012-10-07,2012-10-13,NORDESTE,CEARA,GNV,8,R$/m3,1.886,0.032,1.799,1.89,0.413,0.017,1.473,0.091,1.3678,1.5251,0.062,10,2012
2012-10-07,2012-10-13,NORDESTE,PARAIBA,GNV,14,R$/m3,1.754,0.042,1.67,1.81,0.405,0.024,1.349,0.099,1.29,1.4745,0.073,10,2012
2012-10-07,2012-10-13,NORDESTE,PERNAMBUCO,GNV,34,R$/m3,1.799,0.002,1.79,1.799,0.423,0.001,1.376,0.124,1.1974,1.5103,0.09,10,2012
2012-10-07,2012-10-13,NORDESTE,RIO GRANDE DO NORTE,GNV,19,R$/m3,1.907,0.04,1.86,1.99,0.526,0.021,1.381,0.107,1.2627,1.4777,0.077,10,2012
2012-10-07,2012-10-13,NORDESTE,SERGIPE,GNV,11,R$/m3,1.88,0.156,1.839,2.369,0.418,0.083,1.462,0.115,1.2487,1.506,0.079,10,2012
2012-10-07,2012-10-13,SUDESTE,ESPIRITO SANTO,GNV,4,R$/m3,1.84,0.012,1.84,1.86,0.718,0.0069999999999999,1.122,0.0,1.1223,1.1223,0.0,10,2012
2012-10-07,2012-10-13,SUDESTE,MINAS GERAIS,GNV,14,R$/m3,1.727,0.166999999999999,1.599,1.999,0.301,0.0969999999999999,1.426,0.043,1.4234,1.503,0.03,10,2012
2012-10-07,2012-10-13,SUDESTE,RIO DE JANEIRO,GNV,183,R$/m3,1.657,0.136999999999999,1.359,2.057,0.369,0.083,1.288,0.122,1.0653,1.4988,0.095,10,2012
2012-10-07,2012-10-13,SUDESTE,SAO PAULO,GNV,77,R$/m3,1.532,0.188,1.369,2.399,0.334,0.123,1.198,0.256,0.8779,1.749,0.214,10,2012
2012-10-07,2012-10-13,SUL,RIO GRANDE DO SUL,GNV,31,R$/m3,1.983,0.0289999999999999,1.919,2.099,0.69,0.015,1.293,0.186,1.2188,1.5473,0.144,10,2012
2012-10-07,2012-10-13,SUL,SANTA CATARINA,GNV,36,R$/m3,2.012,0.067,1.949,2.279,0.406,0.033,1.606,0.01,1.5987,1.6123,0.006,10,2012
2012-10-14,2012-10-20,NORDESTE,ALAGOAS,GNV,12,R$/m3,1.968,0.0069999999999999,1.95,1.978,0.529,0.004,1.439,0.091,1.2537,1.5056,0.063,10,2012
2012-10-14,2012-10-20,NORDESTE,BAHIA,GNV,30,R$/m3,1.665,0.092,1.49,1.99,0.405,0.055,1.26,0.159,1.0853,1.7084,0.126,10,2012
2012-10-14,2012-10-20,NORDESTE,CEARA,GNV,12,R$/m3,1.884,0.0289999999999999,1.799,1.899,0.433,0.015,1.451,0.094,1.3635,1.5747,0.065,10,2012
2012-10-14,2012-10-20,NORDESTE,PARAIBA,GNV,8,R$/m3,1.75,0.042,1.67,1.81,0.429,0.024,1.321,0.093,1.29,1.4945,0.07,10,2012
2012-10-14,2012-10-20,NORDESTE,PERNAMBUCO,GNV,44,R$/m3,1.799,0.001,1.79,1.799,0.498,0.001,1.301,0.101,1.1575,1.4264,0.078,10,2012
2012-10-14,2012-10-20,NORDESTE,RIO GRANDE DO NORTE,GNV,23,R$/m3,1.915,0.047,1.86,1.999,0.558,0.025,1.357,0.108,1.2657,1.4877,0.08,10,2012
2012-10-14,2012-10-20,NORDESTE,SERGIPE,GNV,11,R$/m3,1.873,0.159,1.79,2.369,0.39,0.085,1.483,0.06,1.372,1.506,0.04,10,2012
2012-10-14,2012-10-20,NORTE,AMAZONAS,GNV,2,R$/m3,1.85,0.0,1.85,1.85,0.26,0.0,1.59,0.0,1.59,1.59,0.0,10,2012
2012-10-14,2012-10-20,SUDESTE,ESPIRITO SANTO,GNV,4,R$/m3,1.811,0.03,1.79,1.86,0.725,0.017,1.086,0.0,1.0855,1.0855,0.0,10,2012
2012-10-14,2012-10-20,SUDESTE,MINAS GERAIS,GNV,18,R$/m3,1.691,0.162,1.499,1.985,0.432,0.096,1.259,0.166,1.1529,1.503,0.132,10,2012
2012-10-14,2012-10-20,SUDESTE,RIO DE JANEIRO,GNV,201,R$/m3,1.673,0.127,1.399,2.09,0.365,0.076,1.308,0.121,1.0653,1.5,0.093,10,2012
2012-10-14,2012-10-20,SUDESTE,SAO PAULO,GNV,85,R$/m3,1.531,0.136,1.369,2.199,0.312,0.089,1.219,0.16,0.8856,1.4996,0.131,10,2012
2012-10-14,2012-10-20,SUL,RIO GRANDE DO SUL,GNV,30,R$/m3,1.985,0.027,1.919,2.099,0.569,0.0139999999999999,1.416,0.167,1.2188,1.5473,0.118,10,2012
2012-10-14,2012-10-20,SUL,SANTA CATARINA,GNV,48,R$/m3,2.011,0.0559999999999999,1.949,2.279,0.405,0.0279999999999999,1.606,0.089,1.5987,1.76,0.055,10,2012
2012-10-21,2012-10-27,CENTRO OESTE,MATO GROSSO DO SUL,GNV,6,R$/m3,1.949,0.024,1.899,1.959,0.438,0.012,1.511,0.182,1.4199,1.7847,0.12,10,2012
2012-10-21,2012-10-27,NORDESTE,ALAGOAS,GNV,9,R$/m3,1.965,0.01,1.95,1.978,0.553,0.005,1.412,0.116,1.2537,1.5056,0.082,10,2012
2012-10-21,2012-10-27,NORDESTE,BAHIA,GNV,34,R$/m3,1.696,0.107,1.45,1.99,0.409,0.063,1.287,0.143,1.0924,1.7084,0.111,10,2012
2012-10-21,2012-10-27,NORDESTE,CEARA,GNV,23,R$/m3,1.886,0.033,1.76,1.899,0.475,0.017,1.411,0.068,1.36,1.5251,0.048,10,2012
2012-10-21,2012-10-27,NORDESTE,PARAIBA,GNV,11,R$/m3,1.749,0.0409999999999999,1.67,1.81,0.364,0.023,1.385,0.119,1.2,1.4945,0.086,10,2012
2012-10-21,2012-10-27,NORDESTE,PERNAMBUCO,GNV,41,R$/m3,1.799,0.002,1.79,1.799,0.534,0.001,1.265,0.1,1.1974,1.4802,0.079,10,2012
2012-10-21,2012-10-27,NORDESTE,RIO GRANDE DO NORTE,GNV,20,R$/m3,1.907,0.043,1.86,1.99,0.527,0.023,1.38,0.106,1.2657,1.4777,0.077,10,2012
2012-10-21,2012-10-27,NORDESTE,SERGIPE,GNV,12,R$/m3,1.873,0.153,1.79,2.369,0.397,0.0819999999999999,1.476,0.067,1.372,1.506,0.045,10,2012
2012-10-21,2012-10-27,SUDESTE,MINAS GERAIS,GNV,12,R$/m3,1.743,0.147,1.599,1.999,0.556,0.084,1.187,0.177,1.0536,1.503,0.149,10,2012
2012-10-21,2012-10-27,SUDESTE,RIO DE JANEIRO,GNV,175,R$/m3,1.661,0.151,1.359,2.09,0.328,0.091,1.333,0.119,1.0653,1.4992,0.089,10,2012
2012-10-21,2012-10-27,SUDESTE,SAO PAULO,GNV,82,R$/m3,1.517,0.177,1.349,2.399,0.351,0.116999999999999,1.166,0.24,0.9006,1.749,0.206,10,2012
2012-10-21,2012-10-27,SUL,RIO GRANDE DO SUL,GNV,32,R$/m3,1.99,0.081,1.919,2.339,0.572,0.0409999999999999,1.418,0.13,1.2331,1.5473,0.092,10,2012
2012-10-21,2012-10-27,SUL,SANTA CATARINA,GNV,46,R$/m3,1.997,0.059,1.899,2.279,0.39,0.03,1.607,0.011,1.5987,1.6241,0.007,10,2012
2012-10-28,2012-11-03,CENTRO OESTE,MATO GROSSO DO SUL,GNV,3,R$/m3,1.959,0.01,1.949,1.968,0.539,0.005,1.42,0.0,1.4199,1.4199,0.0,10,2012
2012-10-28,2012-11-03,NORDESTE,ALAGOAS,GNV,9,R$/m3,1.965,0.009,1.95,1.979,0.526,0.005,1.439,0.061,1.384,1.4967,0.042,10,2012
2012-10-28,2012-11-03,NORDESTE,BAHIA,GNV,28,R$/m3,1.636,0.093,1.499,1.99,0.386,0.057,1.25,0.16,1.0924,1.7084,0.128,10,2012
2012-10-28,2012-11-03,NORDESTE,CEARA,GNV,21,R$/m3,1.881,0.031,1.76,1.899,0.426,0.016,1.455,0.081,1.3635,1.5251,0.056,10,2012
2012-10-28,2012-11-03,NORDESTE,PARAIBA,GNV,9,R$/m3,1.749,0.031,1.67,1.77,0.358,0.018,1.391,0.098,1.29,1.4945,0.07,10,2012
2012-10-28,2012-11-03,NORDESTE,PERNAMBUCO,GNV,35,R$/m3,1.799,0.002,1.79,1.799,0.432,0.001,1.367,0.112,1.1974,1.4761,0.082,10,2012
2012-10-28,2012-11-03,NORDESTE,RIO GRANDE DO NORTE,GNV,22,R$/m3,1.914,0.05,1.86,1.999,0.565,0.026,1.349,0.105,1.2657,1.4877,0.078,10,2012
2012-10-28,2012-11-03,NORDESTE,SERGIPE,GNV,9,R$/m3,1.882,0.171,1.835,2.369,0.399,0.091,1.483,0.06,1.372,1.506,0.04,10,2012
2012-10-28,2012-11-03,SUDESTE,ESPIRITO SANTO,GNV,3,R$/m3,1.84,0.012,1.84,1.86,0.714,0.0069999999999999,1.126,0.0,1.1256,1.1256,0.0,10,2012
2012-10-28,2012-11-03,SUDESTE,MINAS GERAIS,GNV,19,R$/m3,1.694,0.147,1.499,1.985,0.425,0.087,1.269,0.144,1.153,1.503,0.113,10,2012
2012-10-28,2012-11-03,SUDESTE,RIO DE JANEIRO,GNV,182,R$/m3,1.652,0.146,1.359,2.09,0.291,0.088,1.361,0.112,1.0577,1.5,0.082,10,2012
2012-10-28,2012-11-03,SUDESTE,SAO PAULO,GNV,94,R$/m3,1.519,0.168999999999999,1.349,2.399,0.38,0.111,1.139,0.235,0.8851,1.749,0.206,10,2012
2012-10-28,2012-11-03,SUL,RIO GRANDE DO SUL,GNV,36,R$/m3,1.991,0.05,1.919,2.249,0.545,0.025,1.446,0.028,1.4024,1.4608,0.019,10,2012
2012-10-28,2012-11-03,SUL,SANTA CATARINA,GNV,31,R$/m3,2.007,0.026,1.949,2.099,0.388,0.013,1.619,0.008,1.6123,1.6241,0.005,10,2012
2012-11-04,2012-11-10,CENTRO OESTE,MATO GROSSO,GNV,2,R$/m3,1.89,0.0,1.89,1.89,0.431,0.0,1.459,0.0,1.4586,1.4586,0.0,11,2012
2012-11-04,2012-11-10,NORDESTE,ALAGOAS,GNV,13,R$/m3,1.971,0.05,1.958,2.149,0.56,0.025,1.411,0.149,1.17,1.5056,0.106,11,2012
2012-11-04,2012-11-10,NORDESTE,BAHIA,GNV,36,R$/m3,1.706,0.096,1.49,1.99,0.414,0.0559999999999999,1.292,0.122,1.0924,1.7084,0.094,11,2012
2012-11-04,2012-11-10,NORDESTE,CEARA,GNV,11,R$/m3,1.888,0.0279999999999999,1.799,1.899,0.417,0.015,1.471,0.093,1.3635,1.5251,0.063,11,2012
2012-11-04,2012-11-10,NORDESTE,PARAIBA,GNV,11,R$/m3,1.753,0.039,1.67,1.81,0.347,0.022,1.406,0.102,1.29,1.4945,0.073,11,2012
2012-11-04,2012-11-10,NORDESTE,PERNAMBUCO,GNV,35,R$/m3,1.799,0.049,1.79,2.059,0.459,0.027,1.34,0.102,1.1974,1.3864,0.076,11,2012
2012-11-04,2012-11-10,NORDESTE,RIO GRANDE DO NORTE,GNV,18,R$/m3,1.9,0.039,1.86,1.99,0.482,0.021,1.418,0.096,1.265,1.4777,0.068,11,2012
2012-11-04,2012-11-10,NORDESTE,SERGIPE,GNV,10,R$/m3,1.881,0.163,1.839,2.369,0.398,0.087,1.483,0.06,1.372,1.506,0.04,11,2012
2012-11-04,2012-11-10,SUDESTE,ESPIRITO SANTO,GNV,6,R$/m3,1.866,0.2,1.79,2.32,0.473,0.107,1.393,0.121,1.3927,1.605,0.087,11,2012
2012-11-04,2012-11-10,SUDESTE,MINAS GERAIS,GNV,11,R$/m3,1.873,0.135,1.599,1.999,0.448,0.072,1.425,0.046,1.4147,1.503,0.032,11,2012
2012-11-04,2012-11-10,SUDESTE,RIO DE JANEIRO,GNV,183,R$/m3,1.66,0.143,1.359,2.09,0.368,0.086,1.292,0.115,1.1286,1.4992,0.089,11,2012
2012-11-04,2012-11-10,SUDESTE,SAO PAULO,GNV,77,R$/m3,1.505,0.178,1.349,2.399,0.32,0.118,1.185,0.114,0.8872,1.299,0.096,11,2012
2012-11-04,2012-11-10,SUL,RIO GRANDE DO SUL,GNV,36,R$/m3,1.991,0.054,1.968,2.249,0.735,0.027,1.256,0.12,1.2331,1.4024,0.096,11,2012
2012-11-04,2012-11-10,SUL,SANTA CATARINA,GNV,44,R$/m3,2.005,0.059,1.909,2.279,0.386,0.0289999999999999,1.619,0.008,1.6123,1.6241,0.005,11,2012
